"STATION","NAME","DATE","TMAX","TMIN"
"USC00450729","BLAINE, WA US","1999-08-14","69","52"
"USC00450729","BLAINE, WA US","1999-08-15","66","53"
"USC00450729","BLAINE, WA US","1999-08-16","69","57"
"USC00450729","BLAINE, WA US","1999-08-17","71","51"
"USC00450729","BLAINE, WA US","1999-08-18","72","52"
"USC00450729","BLAINE, WA US","1999-08-19","73","56"
"USC00450729","BLAINE, WA US","1999-08-20","72","56"
"USC00450729","BLAINE, WA US","1999-08-21","70","54"
"USC00450729","BLAINE, WA US","1999-08-22","71","48"
"USC00450729","BLAINE, WA US","1999-08-23","71","53"
"USC00450729","BLAINE, WA US","1999-08-24","77","54"
"USC00450729","BLAINE, WA US","1999-08-25","74","61"
"USC00450729","BLAINE, WA US","1999-08-26","73","54"
"USC00450729","BLAINE, WA US","1999-08-27","74","53"
"USC00450729","BLAINE, WA US","1999-08-28","74","58"
"USC00450729","BLAINE, WA US","1999-08-29","67","55"
"USC00450729","BLAINE, WA US","1999-08-30","61","49"
"USC00450729","BLAINE, WA US","1999-08-31","66","51"
"USC00450729","BLAINE, WA US","1999-09-01","65","42"
"USC00450729","BLAINE, WA US","1999-09-02","68","42"
"USC00450729","BLAINE, WA US","1999-09-03","69","45"
"USC00450729","BLAINE, WA US","1999-09-04","68","48"
"USC00450729","BLAINE, WA US","1999-09-05","67","55"
"USC00450729","BLAINE, WA US","1999-09-06","66","52"
"USC00450729","BLAINE, WA US","1999-09-07","64","44"
"USC00450729","BLAINE, WA US","1999-09-08","68","43"
"USC00450729","BLAINE, WA US","1999-09-09","68","47"
"USC00450729","BLAINE, WA US","1999-09-10","65","50"
"USC00450729","BLAINE, WA US","1999-09-11","73","42"
"USC00450729","BLAINE, WA US","1999-09-12","70","43"
"USC00450729","BLAINE, WA US","1999-09-13","73","45"
"USC00450729","BLAINE, WA US","1999-09-14","70","47"
"USC00450729","BLAINE, WA US","1999-09-15","69","45"
"USC00450729","BLAINE, WA US","1999-09-16","63","52"
"USC00450729","BLAINE, WA US","1999-09-17","66","47"
"USC00450729","BLAINE, WA US","1999-09-18","67","46"
"USC00450729","BLAINE, WA US","1999-09-19","68","48"
"USC00450729","BLAINE, WA US","1999-09-20","68","49"
"USC00450729","BLAINE, WA US","1999-09-21","67","46"
"USC00450729","BLAINE, WA US","1999-09-22","69","46"
"USC00450729","BLAINE, WA US","1999-09-23","68","48"
"USC00450729","BLAINE, WA US","1999-09-24","64","49"
"USC00450729","BLAINE, WA US","1999-09-25","58","51"
"USC00450729","BLAINE, WA US","1999-09-26","58","50"
"USC00450729","BLAINE, WA US","1999-09-27","59","38"
"USC00450729","BLAINE, WA US","1999-09-28","63","38"
"USC00450729","BLAINE, WA US","1999-09-29","61","44"
"USC00450729","BLAINE, WA US","1999-09-30","59","36"
"USC00450729","BLAINE, WA US","1999-10-01","59","38"
"USC00450729","BLAINE, WA US","1999-10-02","60","35"
"USC00450729","BLAINE, WA US","1999-10-03","60","34"
"USC00450729","BLAINE, WA US","1999-10-04","59","34"
"USC00450729","BLAINE, WA US","1999-10-05","61","42"
"USC00450729","BLAINE, WA US","1999-10-06","61","47"
"USC00450729","BLAINE, WA US","1999-10-07","59","52"
"USC00450729","BLAINE, WA US","1999-10-08","57","52"
"USC00450729","BLAINE, WA US","1999-10-09","57","45"
"USC00450729","BLAINE, WA US","1999-10-10","56","35"
"USC00450729","BLAINE, WA US","1999-10-11","54","39"
"USC00450729","BLAINE, WA US","1999-10-12","53","40"
"USC00450729","BLAINE, WA US","1999-10-13","58","49"
"USC00450729","BLAINE, WA US","1999-10-14","58","48"
"USC00450729","BLAINE, WA US","1999-10-15","53","35"
"USC00450729","BLAINE, WA US","1999-10-16","53","32"
"USC00450729","BLAINE, WA US","1999-10-17","55","38"
"USC00450729","BLAINE, WA US","1999-10-18","60","34"
"USC00450729","BLAINE, WA US","1999-10-19","60","35"
"USC00450729","BLAINE, WA US","1999-10-20","55","35"
"USC00450729","BLAINE, WA US","1999-10-21","56","36"
"USC00450729","BLAINE, WA US","1999-10-22","56","35"
"USC00450729","BLAINE, WA US","1999-10-23","56","37"
"USC00450729","BLAINE, WA US","1999-10-24","54","36"
"USC00450729","BLAINE, WA US","1999-10-25","55","39"
"USC00450729","BLAINE, WA US","1999-10-26","52","36"
"USC00450729","BLAINE, WA US","1999-10-27","50","33"
"USC00450729","BLAINE, WA US","1999-10-28","56","44"
"USC00450729","BLAINE, WA US","1999-10-29","54","43"
"USC00450729","BLAINE, WA US","1999-10-30","48","45"
"USC00450729","BLAINE, WA US","1999-10-31","50","44"
"USC00450729","BLAINE, WA US","1999-11-01","50","31"
"USC00450729","BLAINE, WA US","1999-11-02","48","28"
"USC00450729","BLAINE, WA US","1999-11-03","50","29"
"USC00450729","BLAINE, WA US","1999-11-04","50","42"
"USC00450729","BLAINE, WA US","1999-11-05","47","30"
"USC00450729","BLAINE, WA US","1999-11-06","56","41"
"USC00450729","BLAINE, WA US","1999-11-07","60","48"
"USC00450729","BLAINE, WA US","1999-11-08","56","49"
"USC00450729","BLAINE, WA US","1999-11-09","55","48"
"USC00450729","BLAINE, WA US","1999-11-10","55","46"
"USC00450729","BLAINE, WA US","1999-11-11","51","46"
"USC00450729","BLAINE, WA US","1999-11-12","56","46"
"USC00450729","BLAINE, WA US","1999-11-13","46","37"
"USC00450729","BLAINE, WA US","1999-11-14","53","44"
"USC00450729","BLAINE, WA US","1999-11-15","53","45"
"USC00450729","BLAINE, WA US","1999-11-16","56","48"
"USC00450729","BLAINE, WA US","1999-11-17","51","46"
"USC00450729","BLAINE, WA US","1999-11-18","51","39"
"USC00450729","BLAINE, WA US","1999-11-19","52","44"
"USC00450729","BLAINE, WA US","1999-11-20","51","42"
"USC00450729","BLAINE, WA US","1999-11-21","47","40"
"USC00450729","BLAINE, WA US","1999-11-22","46","38"
"USC00450729","BLAINE, WA US","1999-11-23","48","40"
"USC00450729","BLAINE, WA US","1999-11-24","48","44"
"USC00450729","BLAINE, WA US","1999-11-25","48","41"
"USC00450729","BLAINE, WA US","1999-11-26","43","36"
"USC00450729","BLAINE, WA US","1999-11-27","39","34"
"USC00450729","BLAINE, WA US","1999-11-28","48","38"
"USC00450729","BLAINE, WA US","1999-11-29","52","35"
"USC00450729","BLAINE, WA US","1999-11-30","54","41"
"USC00450729","BLAINE, WA US","1999-12-01","44","39"
"USC00450729","BLAINE, WA US","1999-12-02","48","42"
"USC00450729","BLAINE, WA US","1999-12-03","45","30"
"USC00450729","BLAINE, WA US","1999-12-04","48","39"
"USC00450729","BLAINE, WA US","1999-12-05","49","42"
"USC00450729","BLAINE, WA US","1999-12-06","47","44"
"USC00450729","BLAINE, WA US","1999-12-07","45","30"
"USC00450729","BLAINE, WA US","1999-12-08","39","31"
"USC00450729","BLAINE, WA US","1999-12-09","47","37"
"USC00450729","BLAINE, WA US","1999-12-10","44","41"
"USC00450729","BLAINE, WA US","1999-12-11","48","41"
"USC00450729","BLAINE, WA US","1999-12-12","48","42"
"USC00450729","BLAINE, WA US","1999-12-13","44","38"
"USC00450729","BLAINE, WA US","1999-12-14","41","34"
"USC00450729","BLAINE, WA US","1999-12-15","51","36"
"USC00450729","BLAINE, WA US","1999-12-16","52","46"
"USC00450729","BLAINE, WA US","1999-12-17","50","39"
"USC00450729","BLAINE, WA US","1999-12-18","50","43"
"USC00450729","BLAINE, WA US","1999-12-19","43","34"
"USC00450729","BLAINE, WA US","1999-12-20","42","39"
"USC00450729","BLAINE, WA US","1999-12-21","44","30"
"USC00450729","BLAINE, WA US","1999-12-22","42","29"
"USC00450729","BLAINE, WA US","1999-12-23","39","29"
"USC00450729","BLAINE, WA US","1999-12-24","38","29"
"USC00450729","BLAINE, WA US","1999-12-25","38","35"
"USC00450729","BLAINE, WA US","1999-12-26","37","30"
"USC00450729","BLAINE, WA US","1999-12-27","37","28"
"USC00450729","BLAINE, WA US","1999-12-28","37","26"
"USC00450729","BLAINE, WA US","1999-12-29","36","28"
"USC00450729","BLAINE, WA US","1999-12-30","39","35"
"USC00450729","BLAINE, WA US","1999-12-31","39","34"
"USC00450729","BLAINE, WA US","2000-01-01","43","36"
"USC00450729","BLAINE, WA US","2000-01-02","42","33"
"USC00450729","BLAINE, WA US","2000-01-03","39","32"
"USC00450729","BLAINE, WA US","2000-01-04","42","33"
"USC00450729","BLAINE, WA US","2000-01-05","44","41"
"USC00450729","BLAINE, WA US","2000-01-06","42","35"
"USC00450729","BLAINE, WA US","2000-01-07","45","34"
"USC00450729","BLAINE, WA US","2000-01-08","46","41"
"USC00450729","BLAINE, WA US","2000-01-09","42","37"
"USC00450729","BLAINE, WA US","2000-01-10","39","33"
"USC00450729","BLAINE, WA US","2000-01-11","37","31"
"USC00450729","BLAINE, WA US","2000-01-12","39","32"
"USC00450729","BLAINE, WA US","2000-01-13","38","32"
"USC00450729","BLAINE, WA US","2000-01-14","45","33"
"USC00450729","BLAINE, WA US","2000-01-15","45","35"
"USC00450729","BLAINE, WA US","2000-01-16","46","32"
"USC00450729","BLAINE, WA US","2000-01-17","47","38"
"USC00450729","BLAINE, WA US","2000-01-18","44","25"
"USC00450729","BLAINE, WA US","2000-01-19","40","22"
"USC00450729","BLAINE, WA US","2000-01-20","38","27"
"USC00450729","BLAINE, WA US","2000-01-21","37","33"
"USC00450729","BLAINE, WA US","2000-01-22","39","31"
"USC00450729","BLAINE, WA US","2000-01-23","44","30"
"USC00450729","BLAINE, WA US","2000-01-24","45","25"
"USC00450729","BLAINE, WA US","2000-01-25","43","36"
"USC00450729","BLAINE, WA US","2000-01-26","44","36"
"USC00450729","BLAINE, WA US","2000-01-27","44","36"
"USC00450729","BLAINE, WA US","2000-01-28","44","25"
"USC00450729","BLAINE, WA US","2000-01-29","44","25"
"USC00450729","BLAINE, WA US","2000-01-30","48","25"
"USC00450729","BLAINE, WA US","2000-01-31","48","37"
"USC00450729","BLAINE, WA US","2000-02-01","52","39"
"USC00450729","BLAINE, WA US","2000-02-02","48","33"
"USC00450729","BLAINE, WA US","2000-02-03","46","27"
"USC00450729","BLAINE, WA US","2000-02-04","50","29"
"USC00450729","BLAINE, WA US","2000-02-05","48","27"
"USC00450729","BLAINE, WA US","2000-02-06","51","37"
"USC00450729","BLAINE, WA US","2000-02-07","49","41"
"USC00450729","BLAINE, WA US","2000-02-08","48","44"
"USC00450729","BLAINE, WA US","2000-02-09","48","40"
"USC00450729","BLAINE, WA US","2000-02-10","47","27"
"USC00450729","BLAINE, WA US","2000-02-11","43","26"
"USC00450729","BLAINE, WA US","2000-02-12","45","28"
"USC00450729","BLAINE, WA US","2000-02-13","49","30"
"USC00450729","BLAINE, WA US","2000-02-14","48","29"
"USC00450729","BLAINE, WA US","2000-02-15","44","28"
"USC00450729","BLAINE, WA US","2000-02-16","44","27"
"USC00450729","BLAINE, WA US","2000-02-17","45","23"
"USC00450729","BLAINE, WA US","2000-02-18","43","23"
"USC00450729","BLAINE, WA US","2000-02-19","49","26"
"USC00450729","BLAINE, WA US","2000-02-20","53","27"
"USC00450729","BLAINE, WA US","2000-02-21","46","39"
"USC00450729","BLAINE, WA US","2000-02-22","53","43"
"USC00450729","BLAINE, WA US","2000-02-23","50","34"
"USC00450729","BLAINE, WA US","2000-02-24","50","35"
"USC00450729","BLAINE, WA US","2000-02-25","48","32"
"USC00450729","BLAINE, WA US","2000-02-26","50","37"
"USC00450729","BLAINE, WA US","2000-02-27","49","39"
"USC00450729","BLAINE, WA US","2000-02-28","46","36"
"USC00450729","BLAINE, WA US","2000-02-29","46","40"
"USC00450729","BLAINE, WA US","2000-03-01","46","40"
"USC00450729","BLAINE, WA US","2000-03-02","49","39"
"USC00450729","BLAINE, WA US","2000-03-03","47","39"
"USC00450729","BLAINE, WA US","2000-03-04","49","39"
"USC00450729","BLAINE, WA US","2000-03-05","45","30"
"USC00450729","BLAINE, WA US","2000-03-06","46","26"
"USC00450729","BLAINE, WA US","2000-03-07","52","27"
"USC00450729","BLAINE, WA US","2000-03-08","52","38"
"USC00450729","BLAINE, WA US","2000-03-09","46","39"
"USC00450729","BLAINE, WA US","2000-03-10","52","32"
"USC00450729","BLAINE, WA US","2000-03-11","53","44"
"USC00450729","BLAINE, WA US","2000-03-12","49","32"
"USC00450729","BLAINE, WA US","2000-03-13","53","40"
"USC00450729","BLAINE, WA US","2000-03-14","50","42"
"USC00450729","BLAINE, WA US","2000-03-15","51","32"
"USC00450729","BLAINE, WA US","2000-03-16","52","41"
"USC00450729","BLAINE, WA US","2000-03-17","47","40"
"USC00450729","BLAINE, WA US","2000-03-18","49","41"
"USC00450729","BLAINE, WA US","2000-03-19","49","40"
"USC00450729","BLAINE, WA US","2000-03-20","51","30"
"USC00450729","BLAINE, WA US","2000-03-21","52","40"
"USC00450729","BLAINE, WA US","2000-03-22","53","42"
"USC00450729","BLAINE, WA US","2000-03-23","53","41"
"USC00450729","BLAINE, WA US","2000-03-24","53","35"
"USC00450729","BLAINE, WA US","2000-03-25","54","40"
"USC00450729","BLAINE, WA US","2000-03-26","53","39"
"USC00450729","BLAINE, WA US","2000-03-27","53","40"
"USC00450729","BLAINE, WA US","2000-03-28","53","41"
"USC00450729","BLAINE, WA US","2000-03-29","49","36"
"USC00450729","BLAINE, WA US","2000-03-30","54","32"
"USC00450729","BLAINE, WA US","2000-03-31","54","34"
"USC00450729","BLAINE, WA US","2000-04-01","55","43"
"USC00450729","BLAINE, WA US","2000-04-02","57","39"
"USC00450729","BLAINE, WA US","2000-04-03","57","37"
"USC00450729","BLAINE, WA US","2000-04-04","54","45"
"USC00450729","BLAINE, WA US","2000-04-05","49","41"
"USC00450729","BLAINE, WA US","2000-04-06","50","40"
"USC00450729","BLAINE, WA US","2000-04-07","54","29"
"USC00450729","BLAINE, WA US","2000-04-08","57","33"
"USC00450729","BLAINE, WA US","2000-04-09","59","44"
"USC00450729","BLAINE, WA US","2000-04-10","60","38"
"USC00450729","BLAINE, WA US","2000-04-11","60","39"
"USC00450729","BLAINE, WA US","2000-04-12","60","39"
"USC00450729","BLAINE, WA US","2000-04-13","60","44"
"USC00450729","BLAINE, WA US","2000-04-14","56","42"
"USC00450729","BLAINE, WA US","2000-04-15","57","44"
"USC00450729","BLAINE, WA US","2000-04-16","56","38"
"USC00450729","BLAINE, WA US","2000-04-17","57","33"
"USC00450729","BLAINE, WA US","2000-04-18","58","35"
"USC00450729","BLAINE, WA US","2000-04-19","61","45"
"USC00450729","BLAINE, WA US","2000-04-20","59","41"
"USC00450729","BLAINE, WA US","2000-04-21","63","41"
"USC00450729","BLAINE, WA US","2000-04-22","58","46"
"USC00450729","BLAINE, WA US","2000-04-23","57","40"
"USC00450729","BLAINE, WA US","2000-04-24","53","37"
"USC00450729","BLAINE, WA US","2000-04-25","56","42"
"USC00450729","BLAINE, WA US","2000-04-26","62","44"
"USC00450729","BLAINE, WA US","2000-04-27","61","49"
"USC00450729","BLAINE, WA US","2000-04-28","57","44"
"USC00450729","BLAINE, WA US","2000-04-29","54","41"
"USC00450729","BLAINE, WA US","2000-04-30","55","45"
"USC00450729","BLAINE, WA US","2000-05-01","58","46"
"USC00450729","BLAINE, WA US","2000-05-02","59","46"
"USC00450729","BLAINE, WA US","2000-05-03","59","46"
"USC00450729","BLAINE, WA US","2000-05-04","60","44"
"USC00450729","BLAINE, WA US","2000-05-05","58","41"
"USC00450729","BLAINE, WA US","2000-05-06","57","40"
"USC00450729","BLAINE, WA US","2000-05-07","57","34"
"USC00450729","BLAINE, WA US","2000-05-08","58","36"
"USC00450729","BLAINE, WA US","2000-05-09","56","45"
"USC00450729","BLAINE, WA US","2000-05-10","50","43"
"USC00450729","BLAINE, WA US","2000-05-11","51","44"
"USC00450729","BLAINE, WA US","2000-05-12","54","39"
"USC00450729","BLAINE, WA US","2000-05-13","60","35"
"USC00450729","BLAINE, WA US","2000-05-14","63","49"
"USC00450729","BLAINE, WA US","2000-05-15","64","42"
"USC00450729","BLAINE, WA US","2000-05-16","66","44"
"USC00450729","BLAINE, WA US","2000-05-17","70","48"
"USC00450729","BLAINE, WA US","2000-05-18","62","45"
"USC00450729","BLAINE, WA US","2000-05-19","66","51"
"USC00450729","BLAINE, WA US","2000-05-20","67","49"
"USC00450729","BLAINE, WA US","2000-05-21","60","49"
"USC00450729","BLAINE, WA US","2000-05-22","60","43"
"USC00450729","BLAINE, WA US","2000-05-23","59","47"
"USC00450729","BLAINE, WA US","2000-05-24","61","38"
"USC00450729","BLAINE, WA US","2000-05-25","62","43"
"USC00450729","BLAINE, WA US","2000-05-26","61","48"
"USC00450729","BLAINE, WA US","2000-05-27","62","50"
"USC00450729","BLAINE, WA US","2000-05-28","61","48"
"USC00450729","BLAINE, WA US","2000-05-29","60","45"
"USC00450729","BLAINE, WA US","2000-05-30","60","41"
"USC00450729","BLAINE, WA US","2000-05-31","58","50"
"USC00450729","BLAINE, WA US","2000-06-01","61","48"
"USC00450729","BLAINE, WA US","2000-06-02","63","48"
"USC00450729","BLAINE, WA US","2000-06-03","70","44"
"USC00450729","BLAINE, WA US","2000-06-04","74","52"
"USC00450729","BLAINE, WA US","2000-06-05","71","52"
"USC00450729","BLAINE, WA US","2000-06-06","59","48"
"USC00450729","BLAINE, WA US","2000-06-07","61","51"
"USC00450729","BLAINE, WA US","2000-06-08","67","48"
"USC00450729","BLAINE, WA US","2000-06-09","65","47"
"USC00450729","BLAINE, WA US","2000-06-10","63","46"
"USC00450729","BLAINE, WA US","2000-06-11","62","42"
"USC00450729","BLAINE, WA US","2000-06-12","66","49"
"USC00450729","BLAINE, WA US","2000-06-13","65","52"
"USC00450729","BLAINE, WA US","2000-06-14","65","53"
"USC00450729","BLAINE, WA US","2000-06-15","65","52"
"USC00450729","BLAINE, WA US","2000-06-16","67","44"
"USC00450729","BLAINE, WA US","2000-06-17","68","49"
"USC00450729","BLAINE, WA US","2000-06-18","71","55"
"USC00450729","BLAINE, WA US","2000-06-19","69","54"
"USC00450729","BLAINE, WA US","2000-06-20","66","47"
"USC00450729","BLAINE, WA US","2000-06-21","68","56"
"USC00450729","BLAINE, WA US","2000-06-22","69","49"
"USC00450729","BLAINE, WA US","2000-06-23","68","46"
"USC00450729","BLAINE, WA US","2000-06-24","69","55"
"USC00450729","BLAINE, WA US","2000-06-25","70","47"
"USC00450729","BLAINE, WA US","2000-06-26","74","51"
"USC00450729","BLAINE, WA US","2000-06-27","76","53"
"USC00450729","BLAINE, WA US","2000-06-28","81","53"
"USC00450729","BLAINE, WA US","2000-06-29","74","54"
"USC00450729","BLAINE, WA US","2000-06-30","69","53"
"USC00450729","BLAINE, WA US","2000-07-01","69","50"
"USC00450729","BLAINE, WA US","2000-07-02","67","51"
"USC00450729","BLAINE, WA US","2000-07-03","64","43"
"USC00450729","BLAINE, WA US","2000-07-04","64","51"
"USC00450729","BLAINE, WA US","2000-07-05","66","55"
"USC00450729","BLAINE, WA US","2000-07-06","68","48"
"USC00450729","BLAINE, WA US","2000-07-07","70","49"
"USC00450729","BLAINE, WA US","2000-07-08","71","56"
"USC00450729","BLAINE, WA US","2000-07-09","70","54"
"USC00450729","BLAINE, WA US","2000-07-10","69","56"
"USC00450729","BLAINE, WA US","2000-07-11","69","55"
"USC00450729","BLAINE, WA US","2000-07-12","70","48"
"USC00450729","BLAINE, WA US","2000-07-13","71","54"
"USC00450729","BLAINE, WA US","2000-07-14","70","53"
"USC00450729","BLAINE, WA US","2000-07-15","70","50"
"USC00450729","BLAINE, WA US","2000-07-16","75","48"
"USC00450729","BLAINE, WA US","2000-07-17","75","50"
"USC00450729","BLAINE, WA US","2000-07-18","72","52"
"USC00450729","BLAINE, WA US","2000-07-19","71","54"
"USC00450729","BLAINE, WA US","2000-07-20","68","54"
"USC00450729","BLAINE, WA US","2000-07-21","75","52"
"USC00450729","BLAINE, WA US","2000-07-22","76","57"
"USC00450729","BLAINE, WA US","2000-07-23","72","55"
"USC00450729","BLAINE, WA US","2000-07-24","73","50"
"USC00450729","BLAINE, WA US","2000-07-25","72","55"
"USC00450729","BLAINE, WA US","2000-07-26","73","57"
"USC00450729","BLAINE, WA US","2000-07-27","69","57"
"USC00450729","BLAINE, WA US","2000-07-28","66","59"
"USC00450729","BLAINE, WA US","2000-07-29","72","54"
"USC00450729","BLAINE, WA US","2000-07-30","75","53"
"USC00450729","BLAINE, WA US","2000-07-31","81","54"
"USC00450729","BLAINE, WA US","2000-08-01","79","59"
"USC00450729","BLAINE, WA US","2000-08-02","71","50"
"USC00450729","BLAINE, WA US","2000-08-03","73","54"
"USC00450729","BLAINE, WA US","2000-08-04","73","55"
"USC00450729","BLAINE, WA US","2000-08-05","78","56"
"USC00450729","BLAINE, WA US","2000-08-06","75","53"
"USC00450729","BLAINE, WA US","2000-08-07","69","54"
"USC00450729","BLAINE, WA US","2000-08-08","70","50"
"USC00450729","BLAINE, WA US","2000-08-09","71","51"
"USC00450729","BLAINE, WA US","2000-08-10","71","53"
"USC00450729","BLAINE, WA US","2000-08-11","70","50"
"USC00450729","BLAINE, WA US","2000-08-12","69","46"
"USC00450729","BLAINE, WA US","2000-08-13","69","45"
"USC00450729","BLAINE, WA US","2000-08-14","69","49"
"USC00450729","BLAINE, WA US","2000-08-15","70","44"
"USC00450729","BLAINE, WA US","2000-08-16","69","48"
"USC00450729","BLAINE, WA US","2000-08-17","69","47"
"USC00450729","BLAINE, WA US","2000-08-18","68","54"
"USC00450729","BLAINE, WA US","2000-08-19","69","52"
"USC00450729","BLAINE, WA US","2000-08-20","67","50"
"USC00450729","BLAINE, WA US","2000-08-21","66","48"
"USC00450729","BLAINE, WA US","2000-08-22","71","48"
"USC00450729","BLAINE, WA US","2000-08-23","72","49"
"USC00450729","BLAINE, WA US","2000-08-24","75","54"
"USC00450729","BLAINE, WA US","2000-08-25","72","58"
"USC00450729","BLAINE, WA US","2000-08-26","69","57"
"USC00450729","BLAINE, WA US","2000-08-27","68","54"
"USC00450729","BLAINE, WA US","2000-08-28","65","41"
"USC00450729","BLAINE, WA US","2000-08-29","64","54"
"USC00450729","BLAINE, WA US","2000-08-30","65","53"
"USC00450729","BLAINE, WA US","2000-08-31","66","52"
"USC00450729","BLAINE, WA US","2000-09-01","64","48"
"USC00450729","BLAINE, WA US","2000-09-02","64","44"
"USC00450729","BLAINE, WA US","2000-09-03","62","47"
"USC00450729","BLAINE, WA US","2000-09-04","63","50"
"USC00450729","BLAINE, WA US","2000-09-05","63","43"
"USC00450729","BLAINE, WA US","2000-09-06","62","55"
"USC00450729","BLAINE, WA US","2000-09-07","61","46"
"USC00450729","BLAINE, WA US","2000-09-08","62","51"
"USC00450729","BLAINE, WA US","2000-09-09","61","51"
"USC00450729","BLAINE, WA US","2000-09-10","62","54"
"USC00450729","BLAINE, WA US","2000-09-11","62","43"
"USC00450729","BLAINE, WA US","2000-09-12","64","50"
"USC00450729","BLAINE, WA US","2000-09-13","70","46"
"USC00450729","BLAINE, WA US","2000-09-14","71","52"
"USC00450729","BLAINE, WA US","2000-09-15","75","57"
"USC00450729","BLAINE, WA US","2000-09-16","75","52"
"USC00450729","BLAINE, WA US","2000-09-17","68","53"
"USC00450729","BLAINE, WA US","2000-09-18","68","56"
"USC00450729","BLAINE, WA US","2000-09-19","66","56"
"USC00450729","BLAINE, WA US","2000-09-20","65","53"
"USC00450729","BLAINE, WA US","2000-09-21","67","50"
"USC00450729","BLAINE, WA US","2000-09-22","67","41"
"USC00450729","BLAINE, WA US","2000-09-23","64","35"
"USC00450729","BLAINE, WA US","2000-09-24","60","36"
"USC00450729","BLAINE, WA US","2000-09-25","63","40"
"USC00450729","BLAINE, WA US","2000-09-26","63","40"
"USC00450729","BLAINE, WA US","2000-09-27","64","40"
"USC00450729","BLAINE, WA US","2000-09-28","65","43"
"USC00450729","BLAINE, WA US","2000-09-29","64","54"
"USC00450729","BLAINE, WA US","2000-09-30","59","54"
"USC00450729","BLAINE, WA US","2000-10-01","58","47"
"USC00450729","BLAINE, WA US","2000-10-02","59","47"
"USC00450729","BLAINE, WA US","2000-10-03","58","37"
"USC00450729","BLAINE, WA US","2000-10-04","57","36"
"USC00450729","BLAINE, WA US","2000-10-05","64","37"
"USC00450729","BLAINE, WA US","2000-10-06","64","35"
"USC00450729","BLAINE, WA US","2000-10-07","62","36"
"USC00450729","BLAINE, WA US","2000-10-08","64","44"
"USC00450729","BLAINE, WA US","2000-10-09","60","52"
"USC00450729","BLAINE, WA US","2000-10-10","57","50"
"USC00450729","BLAINE, WA US","2000-10-11","59","39"
"USC00450729","BLAINE, WA US","2000-10-12","58","36"
"USC00450729","BLAINE, WA US","2000-10-13","56","43"
"USC00450729","BLAINE, WA US","2000-10-14","57","48"
"USC00450729","BLAINE, WA US","2000-10-15","56","34"
"USC00450729","BLAINE, WA US","2000-10-16","54","46"
"USC00450729","BLAINE, WA US","2000-10-17","60","48"
"USC00450729","BLAINE, WA US","2000-10-18","63","48"
"USC00450729","BLAINE, WA US","2000-10-19","56","36"
"USC00450729","BLAINE, WA US","2000-10-20","59","47"
"USC00450729","BLAINE, WA US","2000-10-21","54","47"
"USC00450729","BLAINE, WA US","2000-10-22","54","40"
"USC00450729","BLAINE, WA US","2000-10-23","59","37"
"USC00450729","BLAINE, WA US","2000-10-24","55","39"
"USC00450729","BLAINE, WA US","2000-10-25","53","40"
"USC00450729","BLAINE, WA US","2000-10-26","53","40"
"USC00450729","BLAINE, WA US","2000-10-27","55","46"
"USC00450729","BLAINE, WA US","2000-10-28","56","46"
"USC00450729","BLAINE, WA US","2000-10-29","57","46"
"USC00450729","BLAINE, WA US","2000-10-30","54","34"
"USC00450729","BLAINE, WA US","2000-10-31","54","38"
"USC00450729","BLAINE, WA US","2000-11-01","53","35"
"USC00450729","BLAINE, WA US","2000-11-02","52","43"
"USC00450729","BLAINE, WA US","2000-11-03","51","44"
"USC00450729","BLAINE, WA US","2000-11-04","55","46"
"USC00450729","BLAINE, WA US","2000-11-05","52","38"
"USC00450729","BLAINE, WA US","2000-11-06","50","38"
"USC00450729","BLAINE, WA US","2000-11-07","48","36"
"USC00450729","BLAINE, WA US","2000-11-08","47","41"
"USC00450729","BLAINE, WA US","2000-11-09","49","36"
"USC00450729","BLAINE, WA US","2000-11-10","46","30"
"USC00450729","BLAINE, WA US","2000-11-11","42","25"
"USC00450729","BLAINE, WA US","2000-11-12","41","26"
"USC00450729","BLAINE, WA US","2000-11-13","44","34"
"USC00450729","BLAINE, WA US","2000-11-14","45","27"
"USC00450729","BLAINE, WA US","2000-11-15","42","23"
"USC00450729","BLAINE, WA US","2000-11-16","41","24"
"USC00450729","BLAINE, WA US","2000-11-17","41","21"
"USC00450729","BLAINE, WA US","2000-11-18","43","27"
"USC00450729","BLAINE, WA US","2000-11-19","46","25"
"USC00450729","BLAINE, WA US","2000-11-20","50","34"
"USC00450729","BLAINE, WA US","2000-11-21","50","28"
"USC00450729","BLAINE, WA US","2000-11-22","48","25"
"USC00450729","BLAINE, WA US","2000-11-23","45","31"
"USC00450729","BLAINE, WA US","2000-11-24","48","41"
"USC00450729","BLAINE, WA US","2000-11-25","48","42"
"USC00450729","BLAINE, WA US","2000-11-26","46","38"
"USC00450729","BLAINE, WA US","2000-11-27","46","34"
"USC00450729","BLAINE, WA US","2000-11-28","44","28"
"USC00450729","BLAINE, WA US","2000-11-29","46","40"
"USC00450729","BLAINE, WA US","2000-11-30","50","38"
"USC00450729","BLAINE, WA US","2000-12-01","47","43"
"USC00450729","BLAINE, WA US","2000-12-02","51","43"
"USC00450729","BLAINE, WA US","2000-12-03","48","30"
"USC00450729","BLAINE, WA US","2000-12-04","44","29"
"USC00450729","BLAINE, WA US","2000-12-05","45","28"
"USC00450729","BLAINE, WA US","2000-12-06","42","27"
