"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"JAM00047772","34.683","135.517","83.0","1991-12-05","56","64","44"
"JAM00047772","34.683","135.517","83.0","1991-12-06","58","65",
"JAM00047772","34.683","135.517","83.0","1991-12-07","57","65","50"
"JAM00047772","34.683","135.517","83.0","1991-12-08","53","60",
"JAM00047772","34.683","135.517","83.0","1991-12-09","47","52",
"JAM00047772","34.683","135.517","83.0","1991-12-10","50","55","42"
"JAM00047772","34.683","135.517","83.0","1991-12-11","50","58",
"JAM00047772","34.683","135.517","83.0","1991-12-12","42","49",
"JAM00047772","34.683","135.517","83.0","1991-12-13","44","51","35"
"JAM00047772","34.683","135.517","83.0","1991-12-14","45","54","36"
"JAM00047772","34.683","135.517","83.0","1991-12-15","44","50","38"
"JAM00047772","34.683","135.517","83.0","1991-12-16","53","62","40"
"JAM00047772","34.683","135.517","83.0","1991-12-17","59","65","51"
"JAM00047772","34.683","135.517","83.0","1991-12-18","51","60",
"JAM00047772","34.683","135.517","83.0","1991-12-19","47","51","43"
"JAM00047772","34.683","135.517","83.0","1991-12-20","46","53",
"JAM00047772","34.683","135.517","83.0","1991-12-21","51","60","38"
"JAM00047772","34.683","135.517","83.0","1991-12-22","55","62","47"
"JAM00047772","34.683","135.517","83.0","1991-12-23","56","63","53"
"JAM00047772","34.683","135.517","83.0","1991-12-24","57","62",
"JAM00047772","34.683","135.517","83.0","1991-12-25","47","57",
"JAM00047772","34.683","135.517","83.0","1991-12-26","46","51",
"JAM00047772","34.683","135.517","83.0","1991-12-27","43",,
"JAM00047772","34.683","135.517","83.0","1991-12-28","43","50",
"JAM00047772","34.683","135.517","83.0","1991-12-29","38","43",
"JAM00047772","34.683","135.517","83.0","1991-12-30","40","44",
"JAM00047772","34.683","135.517","83.0","1991-12-31","45","50","34"
"JAM00047772","34.683","135.517","83.0","1992-01-01","46","54",
"JAM00047772","34.683","135.517","83.0","1992-01-02","45","53","38"
"JAM00047772","34.683","135.517","83.0","1992-01-03","48","55","38"
"JAM00047772","34.683","135.517","83.0","1992-01-04","43","49",
"JAM00047772","34.683","135.517","83.0","1992-01-05","47","51","35"
"JAM00047772","34.683","135.517","83.0","1992-01-06","46",,"44"
"JAM00047772","34.683","135.517","83.0","1992-01-07","53","58","46"
"JAM00047772","34.683","135.517","83.0","1992-01-08","50","57",
"JAM00047772","34.683","135.517","83.0","1992-01-09","48","50","44"
"JAM00047772","34.683","135.517","83.0","1992-01-10","44","50",
"JAM00047772","34.683","135.517","83.0","1992-01-11","45","52","38"
"JAM00047772","34.683","135.517","83.0","1992-01-12","46","55","38"
"JAM00047772","34.683","135.517","83.0","1992-01-13","49","55","39"
"JAM00047772","34.683","135.517","83.0","1992-01-14","41","49",
"JAM00047772","34.683","135.517","83.0","1992-01-15","39","46",
"JAM00047772","34.683","135.517","83.0","1992-01-16","42","50","31"
"JAM00047772","34.683","135.517","83.0","1992-01-17","44","52","38"
"JAM00047772","34.683","135.517","83.0","1992-01-18","41","46","38"
"JAM00047772","34.683","135.517","83.0","1992-01-19","40","45",
"JAM00047772","34.683","135.517","83.0","1992-01-20","41","46",
"JAM00047772","34.683","135.517","83.0","1992-01-21","43","48","35"
"JAM00047772","34.683","135.517","83.0","1992-01-22","46","53",
"JAM00047772","34.683","135.517","83.0","1992-01-23","42","49",
"JAM00047772","34.683","135.517","83.0","1992-01-24","45","49","33"
"JAM00047772","34.683","135.517","83.0","1992-01-25","47","51","40"
"JAM00047772","34.683","135.517","83.0","1992-01-26","47","58",
"JAM00047772","34.683","135.517","83.0","1992-01-27","48","56","39"
"JAM00047772","34.683","135.517","83.0","1992-01-28","50","56","38"
"JAM00047772","34.683","135.517","83.0","1992-01-29","52","57","42"
"JAM00047772","34.683","135.517","83.0","1992-01-30","47","52",
"JAM00047772","34.683","135.517","83.0","1992-01-31","45",,
"JAM00047772","34.683","135.517","83.0","1992-02-01","38","42",
"JAM00047772","34.683","135.517","83.0","1992-02-02","41","47","35"
"JAM00047772","34.683","135.517","83.0","1992-02-03","44",,"38"
"JAM00047772","34.683","135.517","83.0","1992-02-04","46","53",
"JAM00047772","34.683","135.517","83.0","1992-02-05","41","49",
"JAM00047772","34.683","135.517","83.0","1992-02-06","45","52","33"
"JAM00047772","34.683","135.517","83.0","1992-02-07","45","52","41"
"JAM00047772","34.683","135.517","83.0","1992-02-08","42","48",
"JAM00047772","34.683","135.517","83.0","1992-02-09","40","48",
"JAM00047772","34.683","135.517","83.0","1992-02-10","44","49","33"
"JAM00047772","34.683","135.517","83.0","1992-02-11","40","47",
"JAM00047772","34.683","135.517","83.0","1992-02-12","44","51","34"
"JAM00047772","34.683","135.517","83.0","1992-02-13","48","54","37"
"JAM00047772","34.683","135.517","83.0","1992-02-14","44","49",
"JAM00047772","34.683","135.517","83.0","1992-02-15","45","51","37"
"JAM00047772","34.683","135.517","83.0","1992-02-16","44","53",
"JAM00047772","34.683","135.517","83.0","1992-02-17","42","48",
"JAM00047772","34.683","135.517","83.0","1992-02-18","47","51","36"
"JAM00047772","34.683","135.517","83.0","1992-02-19","43","50",
"JAM00047772","34.683","135.517","83.0","1992-02-20","41","46",
"JAM00047772","34.683","135.517","83.0","1992-02-21","38","45",
"JAM00047772","34.683","135.517","83.0","1992-02-22","39","44","33"
"JAM00047772","34.683","135.517","83.0","1992-02-23","44","50","34"
"JAM00047772","34.683","135.517","83.0","1992-02-24","42","47",
"JAM00047772","34.683","135.517","83.0","1992-02-25","40","45","38"
"JAM00047772","34.683","135.517","83.0","1992-02-26","44","50",
"JAM00047772","34.683","135.517","83.0","1992-02-27","50","59","35"
"JAM00047772","34.683","135.517","83.0","1992-02-28","56","62","41"
"JAM00047772","34.683","135.517","83.0","1992-02-29","59","61",
"JAM00047772","34.683","135.517","83.0","1992-03-01","55","62",
"JAM00047772","34.683","135.517","83.0","1992-03-02","45","52",
"JAM00047772","34.683","135.517","83.0","1992-03-03","44","50","41"
"JAM00047772","34.683","135.517","83.0","1992-03-04","50","56","41"
"JAM00047772","34.683","135.517","83.0","1992-03-05","50","54","46"
"JAM00047772","34.683","135.517","83.0","1992-03-06","45","53",
"JAM00047772","34.683","135.517","83.0","1992-03-07","44","51",
"JAM00047772","34.683","135.517","83.0","1992-03-08","47","55","35"
"JAM00047772","34.683","135.517","83.0","1992-03-09","53","61","41"
"JAM00047772","34.683","135.517","83.0","1992-03-10","52","62",
"JAM00047772","34.683","135.517","83.0","1992-03-11","52","60","43"
"JAM00047772","34.683","135.517","83.0","1992-03-12","55","66","43"
"JAM00047772","34.683","135.517","83.0","1992-03-13","56","64","45"
"JAM00047772","34.683","135.517","83.0","1992-03-14","61","70","45"
"JAM00047772","34.683","135.517","83.0","1992-03-15","56","61",
"JAM00047772","34.683","135.517","83.0","1992-03-16","47","54",
"JAM00047772","34.683","135.517","83.0","1992-03-17","46","51","38"
"JAM00047772","34.683","135.517","83.0","1992-03-18","47","53",
"JAM00047772","34.683","135.517","83.0","1992-03-19","51","56","42"
"JAM00047772","34.683","135.517","83.0","1992-03-20","49","56",
"JAM00047772","34.683","135.517","83.0","1992-03-21","44","50",
"JAM00047772","34.683","135.517","83.0","1992-03-22","45","54",
"JAM00047772","34.683","135.517","83.0","1992-03-23","51","55","39"
"JAM00047772","34.683","135.517","83.0","1992-03-24","53","60",
"JAM00047772","34.683","135.517","83.0","1992-03-25","55","62","50"
"JAM00047772","34.683","135.517","83.0","1992-03-26","51","54",
"JAM00047772","34.683","135.517","83.0","1992-03-27","48","53",
"JAM00047772","34.683","135.517","83.0","1992-03-28","54","60","47"
"JAM00047772","34.683","135.517","83.0","1992-03-29","56","59","53"
"JAM00047772","34.683","135.517","83.0","1992-03-30","54","64",
"JAM00047772","34.683","135.517","83.0","1992-03-31","60","69","46"
"JAM00047772","34.683","135.517","83.0","1992-04-01","57","59","54"
"JAM00047772","34.683","135.517","83.0","1992-04-02","57","67",
"JAM00047772","34.683","135.517","83.0","1992-04-03","62","71","49"
"JAM00047772","34.683","135.517","83.0","1992-04-04","58","63",
"JAM00047772","34.683","135.517","83.0","1992-04-05","56","62",
"JAM00047772","34.683","135.517","83.0","1992-04-06","60","70","48"
"JAM00047772","34.683","135.517","83.0","1992-04-07","55","64",
"JAM00047772","34.683","135.517","83.0","1992-04-08","61","71","48"
"JAM00047772","34.683","135.517","83.0","1992-04-09","65","74","54"
"JAM00047772","34.683","135.517","83.0","1992-04-10","61","65","59"
"JAM00047772","34.683","135.517","83.0","1992-04-11","53","62",
"JAM00047772","34.683","135.517","83.0","1992-04-12","50","59","45"
"JAM00047772","34.683","135.517","83.0","1992-04-13","48","55",
"JAM00047772","34.683","135.517","83.0","1992-04-14","52","60","43"
"JAM00047772","34.683","135.517","83.0","1992-04-15","60","71","45"
"JAM00047772","34.683","135.517","83.0","1992-04-16","54","60",
"JAM00047772","34.683","135.517","83.0","1992-04-17","55","61","47"
"JAM00047772","34.683","135.517","83.0","1992-04-18","67","74","49"
"JAM00047772","34.683","135.517","83.0","1992-04-19","54","62",
"JAM00047772","34.683","135.517","83.0","1992-04-20","61","70","48"
"JAM00047772","34.683","135.517","83.0","1992-04-21","68","77","52"
"JAM00047772","34.683","135.517","83.0","1992-04-22","59","68",
"JAM00047772","34.683","135.517","83.0","1992-04-23","63","72","49"
"JAM00047772","34.683","135.517","83.0","1992-04-24","64",,
"JAM00047772","34.683","135.517","83.0","1992-04-25","60","71",
"JAM00047772","34.683","135.517","83.0","1992-04-26","62","71","49"
"JAM00047772","34.683","135.517","83.0","1992-04-27","68","76","53"
"JAM00047772","34.683","135.517","83.0","1992-04-28","69","79","62"
"JAM00047772","34.683","135.517","83.0","1992-04-29","65","75",
"JAM00047772","34.683","135.517","83.0","1992-04-30","57","64",
"JAM00047772","34.683","135.517","83.0","1992-05-01","60","68","51"
"JAM00047772","34.683","135.517","83.0","1992-05-02","59","71",
"JAM00047772","34.683","135.517","83.0","1992-05-03","64","69","52"
"JAM00047772","34.683","135.517","83.0","1992-05-04","65","78",
"JAM00047772","34.683","135.517","83.0","1992-05-05","61","74",
"JAM00047772","34.683","135.517","83.0","1992-05-06","64","74","54"
"JAM00047772","34.683","135.517","83.0","1992-05-07","63","67","60"
"JAM00047772","34.683","135.517","83.0","1992-05-08","71","78","61"
"JAM00047772","34.683","135.517","83.0","1992-05-09","64","75",
"JAM00047772","34.683","135.517","83.0","1992-05-10","60","69",
"JAM00047772","34.683","135.517","83.0","1992-05-11","63","75","52"
"JAM00047772","34.683","135.517","83.0","1992-05-12","67","78",
"JAM00047772","34.683","135.517","83.0","1992-05-13","64","68","58"
"JAM00047772","34.683","135.517","83.0","1992-05-14","66","75",
"JAM00047772","34.683","135.517","83.0","1992-05-15","65","72","58"
"JAM00047772","34.683","135.517","83.0","1992-05-16","67","75","62"
"JAM00047772","34.683","135.517","83.0","1992-05-17","68","75","60"
"JAM00047772","34.683","135.517","83.0","1992-05-18","62","67",
"JAM00047772","34.683","135.517","83.0","1992-05-19","66","73","58"
"JAM00047772","34.683","135.517","83.0","1992-05-20","69","77","59"
"JAM00047772","34.683","135.517","83.0","1992-05-21","72","80","60"
"JAM00047772","34.683","135.517","83.0","1992-05-22","71","81",
"JAM00047772","34.683","135.517","83.0","1992-05-23","64","74","60"
"JAM00047772","34.683","135.517","83.0","1992-05-24","65","73",
"JAM00047772","34.683","135.517","83.0","1992-05-25","62","70",
"JAM00047772","34.683","135.517","83.0","1992-05-26","65","73","54"
"JAM00047772","34.683","135.517","83.0","1992-05-27","66","77","58"
"JAM00047772","34.683","135.517","83.0","1992-05-28","62","69",
"JAM00047772","34.683","135.517","83.0","1992-05-29","67","74","55"
"JAM00047772","34.683","135.517","83.0","1992-05-30","65","70","62"
"JAM00047772","34.683","135.517","83.0","1992-05-31","68","77","62"
"JAM00047772","34.683","135.517","83.0","1992-06-01","72","83","61"
"JAM00047772","34.683","135.517","83.0","1992-06-02","74","83","64"
"JAM00047772","34.683","135.517","83.0","1992-06-03","76","86","67"
"JAM00047772","34.683","135.517","83.0","1992-06-04","76","81","69"
"JAM00047772","34.683","135.517","83.0","1992-06-05","75","82",
"JAM00047772","34.683","135.517","83.0","1992-06-06","78","86","69"
"JAM00047772","34.683","135.517","83.0","1992-06-07","73","83",
"JAM00047772","34.683","135.517","83.0","1992-06-08","69","75",
"JAM00047772","34.683","135.517","83.0","1992-06-09","72","80","64"
"JAM00047772","34.683","135.517","83.0","1992-06-10","76","83","65"
"JAM00047772","34.683","135.517","83.0","1992-06-11","76","86",
"JAM00047772","34.683","135.517","83.0","1992-06-12","73","81","65"
"JAM00047772","34.683","135.517","83.0","1992-06-13","74","79","67"
"JAM00047772","34.683","135.517","83.0","1992-06-14","74","81",
"JAM00047772","34.683","135.517","83.0","1992-06-15","73","81",
"JAM00047772","34.683","135.517","83.0","1992-06-16","75","85","65"
"JAM00047772","34.683","135.517","83.0","1992-06-17","72","78",
"JAM00047772","34.683","135.517","83.0","1992-06-18","72","81",
"JAM00047772","34.683","135.517","83.0","1992-06-19","73","83","66"
"JAM00047772","34.683","135.517","83.0","1992-06-20","68","78",
"JAM00047772","34.683","135.517","83.0","1992-06-21","68","77","61"
"JAM00047772","34.683","135.517","83.0","1992-06-22","72","80","61"
"JAM00047772","34.683","135.517","83.0","1992-06-23","65","73",
"JAM00047772","34.683","135.517","83.0","1992-06-24","68","76","63"
"JAM00047772","34.683","135.517","83.0","1992-06-25","72","81","64"
"JAM00047772","34.683","135.517","83.0","1992-06-26","75","83","64"
"JAM00047772","34.683","135.517","83.0","1992-06-27","69","76",
"JAM00047772","34.683","135.517","83.0","1992-06-28","73","80","67"
"JAM00047772","34.683","135.517","83.0","1992-06-29","71","78",
"JAM00047772","34.683","135.517","83.0","1992-06-30","67","69",
"JAM00047772","34.683","135.517","83.0","1992-07-01","72","80","64"
"JAM00047772","34.683","135.517","83.0","1992-07-02","74","80","65"
"JAM00047772","34.683","135.517","83.0","1992-07-03","74","80",
"JAM00047772","34.683","135.517","83.0","1992-07-04","78","85","71"
"JAM00047772","34.683","135.517","83.0","1992-07-05","72","77",
"JAM00047772","34.683","135.517","83.0","1992-07-06","77","85","71"
"JAM00047772","34.683","135.517","83.0","1992-07-07","77","86","72"
"JAM00047772","34.683","135.517","83.0","1992-07-08","80","88","73"
"JAM00047772","34.683","135.517","83.0","1992-07-09","81","87",
"JAM00047772","34.683","135.517","83.0","1992-07-10","80","91","72"
"JAM00047772","34.683","135.517","83.0","1992-07-11","77","84","72"
"JAM00047772","34.683","135.517","83.0","1992-07-12","78","84","73"
"JAM00047772","34.683","135.517","83.0","1992-07-13","80","88","74"
"JAM00047772","34.683","135.517","83.0","1992-07-14","77","80",
"JAM00047772","34.683","135.517","83.0","1992-07-15","78","83","74"
"JAM00047772","34.683","135.517","83.0","1992-07-16","78","83","74"
"JAM00047772","34.683","135.517","83.0","1992-07-17","75","77","74"
"JAM00047772","34.683","135.517","83.0","1992-07-18","80","87","74"
"JAM00047772","34.683","135.517","83.0","1992-07-19","83","90","75"
"JAM00047772","34.683","135.517","83.0","1992-07-20","84","91","76"
"JAM00047772","34.683","135.517","83.0","1992-07-21","86","94","79"
"JAM00047772","34.683","135.517","83.0","1992-07-22","86","94","78"
"JAM00047772","34.683","135.517","83.0","1992-07-23","87","95","80"
"JAM00047772","34.683","135.517","83.0","1992-07-24","85","94",
"JAM00047772","34.683","135.517","83.0","1992-07-25","86","93","76"
"JAM00047772","34.683","135.517","83.0","1992-07-26","85","91","80"
"JAM00047772","34.683","135.517","83.0","1992-07-27","87","93","80"
"JAM00047772","34.683","135.517","83.0","1992-07-28","87","93","80"
"JAM00047772","34.683","135.517","83.0","1992-07-29","87","96",
"JAM00047772","34.683","135.517","83.0","1992-07-30","86","94","81"
"JAM00047772","34.683","135.517","83.0","1992-07-31","86","95","81"
"JAM00047772","34.683","135.517","83.0","1992-08-01","84","93",
"JAM00047772","34.683","135.517","83.0","1992-08-02","81","92",
"JAM00047772","34.683","135.517","83.0","1992-08-03","74","77","72"
"JAM00047772","34.683","135.517","83.0","1992-08-04","78","84","72"
"JAM00047772","34.683","135.517","83.0","1992-08-05","83","93","73"
"JAM00047772","34.683","135.517","83.0","1992-08-06","84","92","77"
"JAM00047772","34.683","135.517","83.0","1992-08-07","84","91","80"
"JAM00047772","34.683","135.517","83.0","1992-08-08","83","91",
"JAM00047772","34.683","135.517","83.0","1992-08-09","82","89","76"
"JAM00047772","34.683","135.517","83.0","1992-08-10","84","93","76"
"JAM00047772","34.683","135.517","83.0","1992-08-11","81","89","77"
"JAM00047772","34.683","135.517","83.0","1992-08-12","83","89","76"
"JAM00047772","34.683","135.517","83.0","1992-08-13","81","85","77"
"JAM00047772","34.683","135.517","83.0","1992-08-14","86","92","78"
"JAM00047772","34.683","135.517","83.0","1992-08-15","84","91",
"JAM00047772","34.683","135.517","83.0","1992-08-16","85","93","78"
"JAM00047772","34.683","135.517","83.0","1992-08-17","84","92",
"JAM00047772","34.683","135.517","83.0","1992-08-18","78","80",
"JAM00047772","34.683","135.517","83.0","1992-08-19","80","83","76"
"JAM00047772","34.683","135.517","83.0","1992-08-20","81","89",
"JAM00047772","34.683","135.517","83.0","1992-08-21","83","90","76"
"JAM00047772","34.683","135.517","83.0","1992-08-22","83","92",
"JAM00047772","34.683","135.517","83.0","1992-08-23","83","93","78"
"JAM00047772","34.683","135.517","83.0","1992-08-24","81","91",
"JAM00047772","34.683","135.517","83.0","1992-08-25","83","89","77"
"JAM00047772","34.683","135.517","83.0","1992-08-26","84","92","78"
"JAM00047772","34.683","135.517","83.0","1992-08-27","84","91",
"JAM00047772","34.683","135.517","83.0","1992-08-28","85","94","78"
"JAM00047772","34.683","135.517","83.0","1992-08-29","85","96","78"
"JAM00047772","34.683","135.517","83.0","1992-08-30","86","96","78"
"JAM00047772","34.683","135.517","83.0","1992-08-31","84","94",
"JAM00047772","34.683","135.517","83.0","1992-09-01","87","95","77"
"JAM00047772","34.683","135.517","83.0","1992-09-02","85","91","80"
"JAM00047772","34.683","135.517","83.0","1992-09-03","85","91","81"
"JAM00047772","34.683","135.517","83.0","1992-09-04","84","92",
"JAM00047772","34.683","135.517","83.0","1992-09-05","80","89",
"JAM00047772","34.683","135.517","83.0","1992-09-06","79","88","73"
"JAM00047772","34.683","135.517","83.0","1992-09-07","81","88","73"
"JAM00047772","34.683","135.517","83.0","1992-09-08","81","87","75"
"JAM00047772","34.683","135.517","83.0","1992-09-09","81","89","77"
"JAM00047772","34.683","135.517","83.0","1992-09-10","76","84",
"JAM00047772","34.683","135.517","83.0","1992-09-11","73","83",
"JAM00047772","34.683","135.517","83.0","1992-09-12","75","83","65"
"JAM00047772","34.683","135.517","83.0","1992-09-13","76","82","69"
"JAM00047772","34.683","135.517","83.0","1992-09-14","71","75",
"JAM00047772","34.683","135.517","83.0","1992-09-15","79","87","70"
"JAM00047772","34.683","135.517","83.0","1992-09-16","79","88",
"JAM00047772","34.683","135.517","83.0","1992-09-17","77","88",
"JAM00047772","34.683","135.517","83.0","1992-09-18","77","84","69"
"JAM00047772","34.683","135.517","83.0","1992-09-19","75","84",
"JAM00047772","34.683","135.517","83.0","1992-09-20","71","80",
"JAM00047772","34.683","135.517","83.0","1992-09-21","70","78",
"JAM00047772","34.683","135.517","83.0","1992-09-22","73","78","65"
"JAM00047772","34.683","135.517","83.0","1992-09-23","75","81","68"
"JAM00047772","34.683","135.517","83.0","1992-09-24","78","83","72"
"JAM00047772","34.683","135.517","83.0","1992-09-25","75","85",
"JAM00047772","34.683","135.517","83.0","1992-09-26","69","80",
"JAM00047772","34.683","135.517","83.0","1992-09-27","65","72",
"JAM00047772","34.683","135.517","83.0","1992-09-28","66","74","56"
"JAM00047772","34.683","135.517","83.0","1992-09-29","67","75","62"
"JAM00047772","34.683","135.517","83.0","1992-09-30","73","83","63"
"JAM00047772","34.683","135.517","83.0","1992-10-01","74","81","67"
"JAM00047772","34.683","135.517","83.0","1992-10-02","77","88",
"JAM00047772","34.683","135.517","83.0","1992-10-03","78","85","69"
"JAM00047772","34.683","135.517","83.0","1992-10-04","72","82",
"JAM00047772","34.683","135.517","83.0","1992-10-05","62","68",
"JAM00047772","34.683","135.517","83.0","1992-10-06","62","71",
"JAM00047772","34.683","135.517","83.0","1992-10-07","67","74","55"
"JAM00047772","34.683","135.517","83.0","1992-10-08","60","66",
"JAM00047772","34.683","135.517","83.0","1992-10-09","66","72","60"
"JAM00047772","34.683","135.517","83.0","1992-10-10","65","74","59"
"JAM00047772","34.683","135.517","83.0","1992-10-11","69","76","59"
"JAM00047772","34.683","135.517","83.0","1992-10-12","69","74","65"
"JAM00047772","34.683","135.517","83.0","1992-10-13","70","78",
"JAM00047772","34.683","135.517","83.0","1992-10-14","67","68","65"
"JAM00047772","34.683","135.517","83.0","1992-10-15","68","76",
"JAM00047772","34.683","135.517","83.0","1992-10-16","66","76",
"JAM00047772","34.683","135.517","83.0","1992-10-17","67","76","58"
"JAM00047772","34.683","135.517","83.0","1992-10-18","70","78","59"
"JAM00047772","34.683","135.517","83.0","1992-10-19","68","75","64"
"JAM00047772","34.683","135.517","83.0","1992-10-20","65","73",
"JAM00047772","34.683","135.517","83.0","1992-10-21","63","70",
"JAM00047772","34.683","135.517","83.0","1992-10-22","66","74","55"
"JAM00047772","34.683","135.517","83.0","1992-10-23","70","78","63"
"JAM00047772","34.683","135.517","83.0","1992-10-24","65","71",
"JAM00047772","34.683","135.517","83.0","1992-10-25","62","68",
"JAM00047772","34.683","135.517","83.0","1992-10-26","60","68",
"JAM00047772","34.683","135.517","83.0","1992-10-27","59","69",
"JAM00047772","34.683","135.517","83.0","1992-10-28","62","70","49"
"JAM00047772","34.683","135.517","83.0","1992-10-29","65",,"56"
"JAM00047772","34.683","135.517","83.0","1992-10-30","65","74",
"JAM00047772","34.683","135.517","83.0","1992-10-31","61","67",
"JAM00047772","34.683","135.517","83.0","1992-11-01","54","65",
"JAM00047772","34.683","135.517","83.0","1992-11-02","53","62",
"JAM00047772","34.683","135.517","83.0","1992-11-03","59","65","46"
"JAM00047772","34.683","135.517","83.0","1992-11-04","62","71","55"
"JAM00047772","34.683","135.517","83.0","1992-11-05","66","73","56"
"JAM00047772","34.683","135.517","83.0","1992-11-06","64","65","62"
"JAM00047772","34.683","135.517","83.0","1992-11-07","62","66",
"JAM00047772","34.683","135.517","83.0","1992-11-08","62","68","57"
"JAM00047772","34.683","135.517","83.0","1992-11-09","59",,
"JAM00047772","34.683","135.517","83.0","1992-11-10","56","62",
"JAM00047772","34.683","135.517","83.0","1992-11-11","54","60",
"JAM00047772","34.683","135.517","83.0","1992-11-12","56","64","49"
"JAM00047772","34.683","135.517","83.0","1992-11-13","57","63","51"
"JAM00047772","34.683","135.517","83.0","1992-11-14","60","70","52"
"JAM00047772","34.683","135.517","83.0","1992-11-15","61","66","52"
"JAM00047772","34.683","135.517","83.0","1992-11-16","56","65",
"JAM00047772","34.683","135.517","83.0","1992-11-17","54","63",
"JAM00047772","34.683","135.517","83.0","1992-11-18","56","65","47"
"JAM00047772","34.683","135.517","83.0","1992-11-19","62","71","49"
"JAM00047772","34.683","135.517","83.0","1992-11-20","56","63",
"JAM00047772","34.683","135.517","83.0","1992-11-21","48","55",
"JAM00047772","34.683","135.517","83.0","1992-11-22","49","57","40"
"JAM00047772","34.683","135.517","83.0","1992-11-23","54","63","43"
"JAM00047772","34.683","135.517","83.0","1992-11-24","54","63","46"
"JAM00047772","34.683","135.517","83.0","1992-11-25","58","64","46"
"JAM00047772","34.683","135.517","83.0","1992-11-26","47","59",
"JAM00047772","34.683","135.517","83.0","1992-11-27","44","49",
"JAM00047772","34.683","135.517","83.0","1992-11-28","49","55","38"
"JAM00047772","34.683","135.517","83.0","1992-11-29","54","64","43"
"JAM00047772","34.683","135.517","83.0","1992-11-30","59","66","46"
"JAM00047772","34.683","135.517","83.0","1992-12-01","58","63",
"JAM00047772","34.683","135.517","83.0","1992-12-02","51","58",
"JAM00047772","34.683","135.517","83.0","1992-12-03","49","57",
"JAM00047772","34.683","135.517","83.0","1992-12-04","51","58","43"
"JAM00047772","34.683","135.517","83.0","1992-12-05","49","57","43"
"JAM00047772","34.683","135.517","83.0","1992-12-06","57","64","44"
"JAM00047772","34.683","135.517","83.0","1992-12-07","60","64","56"
"JAM00047772","34.683","135.517","83.0","1992-12-08","59","68",
"JAM00047772","34.683","135.517","83.0","1992-12-09","55","61",
"JAM00047772","34.683","135.517","83.0","1992-12-10","56","63",
"JAM00047772","34.683","135.517","83.0","1992-12-11","46","63",
"JAM00047772","34.683","135.517","83.0","1992-12-12","48","53","41"
"JAM00047772","34.683","135.517","83.0","1992-12-13","51","60","41"
"JAM00047772","34.683","135.517","83.0","1992-12-14","42","51",
"JAM00047772","34.683","135.517","83.0","1992-12-15","43","49","34"
"JAM00047772","34.683","135.517","83.0","1992-12-16","45","51","37"
"JAM00047772","34.683","135.517","83.0","1992-12-17","48","53","38"
"JAM00047772","34.683","135.517","83.0","1992-12-18","45","51",
"JAM00047772","34.683","135.517","83.0","1992-12-19","46","52","38"
"JAM00047772","34.683","135.517","83.0","1992-12-20","47","48","41"
"JAM00047772","34.683","135.517","83.0","1992-12-21","53","59","45"
"JAM00047772","34.683","135.517","83.0","1992-12-22","51","58",
"JAM00047772","34.683","135.517","83.0","1992-12-23","43","51",
"JAM00047772","34.683","135.517","83.0","1992-12-24","40","46",
"JAM00047772","34.683","135.517","83.0","1992-12-25","41","47","33"
"JAM00047772","34.683","135.517","83.0","1992-12-26","44","50","38"
"JAM00047772","34.683","135.517","83.0","1992-12-27","49","55","37"
"JAM00047772","34.683","135.517","83.0","1992-12-28","53","55","46"
"JAM00047772","34.683","135.517","83.0","1992-12-29","49","57",
"JAM00047772","34.683","135.517","83.0","1992-12-30","50","55","41"
"JAM00047772","34.683","135.517","83.0","1992-12-31","44","51",
"JAM00047772","34.683","135.517","83.0","1993-01-01","44","52","37"
"JAM00047772","34.683","135.517","83.0","1993-01-02","45","54",
"JAM00047772","34.683","135.517","83.0","1993-01-03","51","56","38"
"JAM00047772","34.683","135.517","83.0","1993-01-04","45","52",
"JAM00047772","34.683","135.517","83.0","1993-01-05","43","50",
"JAM00047772","34.683","135.517","83.0","1993-01-06","45","49","36"
"JAM00047772","34.683","135.517","83.0","1993-01-07","50",,"44"
"JAM00047772","34.683","135.517","83.0","1993-01-08","46","53",
"JAM00047772","34.683","135.517","83.0","1993-01-09","44","46","37"
"JAM00047772","34.683","135.517","83.0","1993-01-10","46","49","43"
"JAM00047772","34.683","135.517","83.0","1993-01-11","47","51",
"JAM00047772","34.683","135.517","83.0","1993-01-12","45","52",
"JAM00047772","34.683","135.517","83.0","1993-01-13","47","49",
"JAM00047772","34.683","135.517","83.0","1993-01-14","46","47","44"
"JAM00047772","34.683","135.517","83.0","1993-01-15","48","49","45"
"JAM00047772","34.683","135.517","83.0","1993-01-16","48","52",
"JAM00047772","34.683","135.517","83.0","1993-01-17","42","48",
"JAM00047772","34.683","135.517","83.0","1993-01-18","43","51",
"JAM00047772","34.683","135.517","83.0","1993-01-19","41","46",
"JAM00047772","34.683","135.517","83.0","1993-01-20","41","49","34"
"JAM00047772","34.683","135.517","83.0","1993-01-21","39","47","35"
"JAM00047772","34.683","135.517","83.0","1993-01-22","40","47","33"
"JAM00047772","34.683","135.517","83.0","1993-01-23","42","46","34"
"JAM00047772","34.683","135.517","83.0","1993-01-24","45","49","40"
"JAM00047772","34.683","135.517","83.0","1993-01-25","47","51","43"
"JAM00047772","34.683","135.517","83.0","1993-01-26","46","55",
"JAM00047772","34.683","135.517","83.0","1993-01-27","44","53",
"JAM00047772","34.683","135.517","83.0","1993-01-28","37","44",
